CODE,NAME
285A,キオクシアホールディングス(株)
9984,ソフトバンクグループ(株)
5803,(株)フジクラ
5801,古河電気工業(株)
6857,(株)アドバンテスト
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
8035,東京エレクトロン(株)
6981,(株)村田製作所
4062,イビデン(株)
6920,レーザーテック(株)
6976,太陽誘電(株)
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ
9983,(株)ファーストリテイリング
8306,(株)三菱ＵＦＪフィナンシャル・グループ
6146,(株)ディスコ
5706,三井金属(株)
6723,ルネサスエレクトロニクス(株)
186A,(株)アストロスケールホールディングス
4063,信越化学工業(株)
5802,住友電気工業(株)
8316,(株)三井住友フィナンシャルグループ
4392,ＦＩＧ(株)
3110,日東紡
7011,三菱重工業(株)
8411,(株)みずほフィナンシャルグループ
5016,ＪＸ金属(株)
4004,(株)レゾナック・ホールディングス
6758,ソニーグループ(株)
7974,任天堂(株)
6861,(株)キーエンス
6762,ＴＤＫ(株)
6098,(株)リクルートホールディングス
7203,トヨタ自動車(株)
6501,(株)日立製作所
8058,三菱商事(株)
7013,(株)ＩＨＩ
6954,ファナック(株)
6702,富士通(株)
7012,川崎重工業(株)
6526,(株)ソシオネクスト
6503,三菱電機(株)
8766,東京海上ホールディングス(株)
7741,ＨＯＹＡ(株)
6752,パナソニック　ホールディングス(株)
7735,(株)ＳＣＲＥＥＮホールディングス
6701,ＮＥＣ
9433,ＫＤＤＩ(株)
6506,(株)安川電機
6963,ローム(株)
8031,三井物産(株)
